'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
26,37,196,488,0.28655,0.412698,0.117117,0.412698,0.882883,0.182456,0.297189,1.388674,0.064095
26,37,195,489,0.285088,0.412698,0.117647,0.412698,0.882353,0.183099,0.29585,1.394958,0.064229
26,37,194,490,0.283626,0.412698,0.118182,0.412698,0.881818,0.183746,0.294511,1.401299,0.064571
25,38,194,490,0.283626,0.396825,0.114155,0.396825,0.885845,0.177305,0.293173,1.353555,0.064912
25,38,193,491,0.282164,0.396825,0.114679,0.396825,0.885321,0.177936,0.291834,1.359764,0.065244
25,38,192,492,0.280702,0.396825,0.115207,0.396825,0.884793,0.178571,0.290495,1.36603,0.065385
24,39,192,492,0.280702,0.380952,0.111111,0.380952,0.888889,0.172043,0.289157,1.31746,0.065538
24,39,191,493,0.27924,0.380952,0.111628,0.380952,0.888372,0.172662,0.287818,1.323588,0.066022
23,40,191,493,0.27924,0.365079,0.107477,0.365079,0.892523,0.166065,0.286479,1.274366,0.067415
23,40,190,494,0.277778,0.365079,0.107981,0.365079,0.892019,0.166667,0.285141,1.280349,0.067453
23,40,189,495,0.276316,0.365079,0.108491,0.365079,0.891509,0.167273,0.283802,1.286388,0.067493
23,40,188,496,0.274854,0.365079,0.109005,0.365079,0.890995,0.167883,0.282463,1.292485,0.067856
23,40,187,497,0.273392,0.365079,0.109524,0.365079,0.890476,0.168498,0.281124,1.298639,0.067906
23,40,186,498,0.27193,0.365079,0.110048,0.365079,0.889952,0.169118,0.279786,1.304853,0.067977
23,40,185,499,0.270468,0.365079,0.110577,0.365079,0.889423,0.169742,0.278447,1.311126,0.068473
23,40,184,500,0.269006,0.365079,0.111111,0.365079,0.888889,0.17037,0.277108,1.31746,0.068669
23,40,183,501,0.267544,0.365079,0.11165,0.365079,0.88835,0.171004,0.27577,1.323856,0.069353
23,40,182,502,0.266082,0.365079,0.112195,0.365079,0.887805,0.171642,0.274431,1.330314,0.07048
23,40,181,503,0.26462,0.365079,0.112745,0.365079,0.887255,0.172285,0.273092,1.336835,0.071083
23,40,180,504,0.263158,0.365079,0.1133,0.365079,0.8867,0.172932,0.271754,1.34342,0.071086
23,40,179,505,0.261696,0.365079,0.113861,0.365079,0.886139,0.173585,0.270415,1.350071,0.07116
23,40,178,506,0.260234,0.365079,0.114428,0.365079,0.885572,0.174242,0.269076,1.356787,0.071316
23,40,177,507,0.258772,0.365079,0.115,0.365079,0.885,0.174905,0.267738,1.363571,0.071739
23,40,176,508,0.25731,0.365079,0.115578,0.365079,0.884422,0.175573,0.266399,1.370424,0.072154
22,41,176,508,0.25731,0.349206,0.111111,0.349206,0.888889,0.168582,0.26506,1.31746,0.072539
22,41,175,509,0.255848,0.349206,0.111675,0.349206,0.888325,0.169231,0.263722,1.324148,0.073292
22,41,174,510,0.254386,0.349206,0.112245,0.349206,0.887755,0.169884,0.262383,1.330904,0.073717
22,41,173,511,0.252924,0.349206,0.112821,0.349206,0.887179,0.170543,0.261044,1.337729,0.073796
22,41,172,512,0.251462,0.349206,0.113402,0.349206,0.886598,0.171206,0.259705,1.344624,0.073869
22,41,171,513,0.25,0.349206,0.11399,0.349206,0.88601,0.171875,0.258367,1.351591,0.073887
22,41,170,514,0.248538,0.349206,0.114583,0.349206,0.885417,0.172549,0.257028,1.358631,0.074015
22,41,169,515,0.247076,0.349206,0.115183,0.349206,0.884817,0.173228,0.255689,1.365744,0.074017
22,41,168,516,0.245614,0.349206,0.115789,0.349206,0.884211,0.173913,0.254351,1.372932,0.07543
22,41,167,517,0.244152,0.349206,0.116402,0.349206,0.883598,0.174603,0.253012,1.380197,0.07576
21,42,167,517,0.244152,0.333333,0.111702,0.333333,0.888298,0.167331,0.251673,1.324468,0.075818
21,42,166,518,0.24269,0.333333,0.112299,0.333333,0.887701,0.168,0.250335,1.331551,0.076662
21,42,165,519,0.241228,0.333333,0.112903,0.333333,0.887097,0.168675,0.248996,1.33871,0.077495
21,42,164,520,0.239766,0.333333,0.113514,0.333333,0.886486,0.169355,0.247657,1.345946,0.077916
20,43,164,520,0.239766,0.31746,0.108696,0.31746,0.891304,0.161943,0.246319,1.28882,0.077944
20,43,163,521,0.238304,0.31746,0.10929,0.31746,0.89071,0.162602,0.24498,1.295863,0.078367
20,43,162,522,0.236842,0.31746,0.10989,0.31746,0.89011,0.163265,0.243641,1.302983,0.078481
20,43,161,523,0.23538,0.31746,0.110497,0.31746,0.889503,0.163934,0.242303,1.310182,0.078701
20,43,160,524,0.233918,0.31746,0.111111,0.31746,0.888889,0.164609,0.240964,1.31746,0.079761
20,43,159,525,0.232456,0.31746,0.111732,0.31746,0.888268,0.165289,0.239625,1.32482,0.080152
20,43,158,526,0.230994,0.31746,0.11236,0.31746,0.88764,0.165975,0.238286,1.332263,0.080307
20,43,157,527,0.229532,0.31746,0.112994,0.31746,0.887006,0.166667,0.236948,1.33979,0.080457
20,43,156,528,0.22807,0.31746,0.113636,0.31746,0.886364,0.167364,0.235609,1.347403,0.080697
20,43,155,529,0.226608,0.31746,0.114286,0.31746,0.885714,0.168067,0.23427,1.355102,0.081127
20,43,154,530,0.225146,0.31746,0.114943,0.31746,0.885057,0.168776,0.232932,1.36289,0.081944
20,43,153,531,0.223684,0.31746,0.115607,0.31746,0.884393,0.169492,0.231593,1.370768,0.08235
20,43,152,532,0.222222,0.31746,0.116279,0.31746,0.883721,0.170213,0.230254,1.378738,0.082419
20,43,151,533,0.22076,0.31746,0.116959,0.31746,0.883041,0.17094,0.228916,1.3868,0.082691
20,43,150,534,0.219298,0.31746,0.117647,0.31746,0.882353,0.171674,0.227577,1.394958,0.082917
20,43,149,535,0.217836,0.31746,0.118343,0.31746,0.881657,0.172414,0.226238,1.403212,0.083056
20,43,148,536,0.216374,0.31746,0.119048,0.31746,0.880952,0.17316,0.2249,1.411565,0.083632
20,43,147,537,0.214912,0.31746,0.11976,0.31746,0.88024,0.173913,0.223561,1.420017,0.084061
20,43,146,538,0.21345,0.31746,0.120482,0.31746,0.879518,0.174672,0.222222,1.428571,0.084262
19,44,146,538,0.21345,0.301587,0.115152,0.301587,0.884848,0.166667,0.220884,1.365368,0.08435
18,45,146,538,0.21345,0.285714,0.109756,0.285714,0.890244,0.15859,0.219545,1.301394,0.084373
18,45,145,539,0.211988,0.285714,0.110429,0.285714,0.889571,0.159292,0.218206,1.309378,0.084607
18,45,144,540,0.210526,0.285714,0.111111,0.285714,0.888889,0.16,0.216867,1.31746,0.085082
18,45,143,541,0.209064,0.285714,0.111801,0.285714,0.888199,0.160714,0.215529,1.325643,0.085678
17,46,143,541,0.209064,0.269841,0.10625,0.269841,0.89375,0.152466,0.21419,1.259821,0.085945
17,46,142,542,0.207602,0.269841,0.106918,0.269841,0.893082,0.153153,0.212851,1.267745,0.086502
17,46,141,543,0.20614,0.269841,0.107595,0.269841,0.892405,0.153846,0.211513,1.275769,0.087189
17,46,140,544,0.204678,0.269841,0.10828,0.269841,0.89172,0.154545,0.210174,1.283894,0.087705
16,47,140,544,0.204678,0.253968,0.102564,0.253968,0.897436,0.146119,0.208835,1.216117,0.088673
16,47,139,545,0.203216,0.253968,0.103226,0.253968,0.896774,0.146789,0.207497,1.223963,0.090034
16,47,138,546,0.201754,0.253968,0.103896,0.253968,0.896104,0.147465,0.206158,1.231911,0.090752
16,47,137,547,0.200292,0.253968,0.104575,0.253968,0.895425,0.148148,0.204819,1.239963,0.09085
16,47,136,548,0.19883,0.253968,0.105263,0.253968,0.894737,0.148837,0.203481,1.24812,0.090975
15,48,136,548,0.19883,0.238095,0.099338,0.238095,0.900662,0.140187,0.202142,1.177862,0.091057
15,48,135,549,0.197368,0.238095,0.1,0.238095,0.9,0.140845,0.200803,1.185714,0.091534
15,48,134,550,0.195906,0.238095,0.100671,0.238095,0.899329,0.141509,0.199465,1.193672,0.091536
14,49,134,550,0.195906,0.222222,0.094595,0.222222,0.905405,0.132701,0.198126,1.121622,0.092265
14,49,133,551,0.194444,0.222222,0.095238,0.222222,0.904762,0.133333,0.196787,1.129252,0.092373
14,49,132,552,0.192982,0.222222,0.09589,0.222222,0.90411,0.133971,0.195448,1.136986,0.09242
14,49,131,553,0.19152,0.222222,0.096552,0.222222,0.903448,0.134615,0.19411,1.144828,0.092804
14,49,130,554,0.190058,0.222222,0.097222,0.222222,0.902778,0.135266,0.192771,1.152778,0.093132
14,49,129,555,0.188596,0.222222,0.097902,0.222222,0.902098,0.135922,0.191432,1.160839,0.093513
14,49,128,556,0.187135,0.222222,0.098592,0.222222,0.901408,0.136585,0.190094,1.169014,0.093627
14,49,127,557,0.185673,0.222222,0.099291,0.222222,0.900709,0.137255,0.188755,1.177305,0.094153
14,49,126,558,0.184211,0.222222,0.1,0.222222,0.9,0.137931,0.187416,1.185714,0.095655
14,49,125,559,0.182749,0.222222,0.100719,0.222222,0.899281,0.138614,0.186078,1.194245,0.095746
14,49,124,560,0.181287,0.222222,0.101449,0.222222,0.898551,0.139303,0.184739,1.202899,0.095788
13,50,124,560,0.181287,0.206349,0.094891,0.206349,0.905109,0.13,0.1834,1.12513,0.096326
13,50,123,561,0.179825,0.206349,0.095588,0.206349,0.904412,0.130653,0.182062,1.133403,0.096569
13,50,122,562,0.178363,0.206349,0.096296,0.206349,0.903704,0.131313,0.180723,1.141799,0.096707
13,50,121,563,0.176901,0.206349,0.097015,0.206349,0.902985,0.13198,0.179384,1.15032,0.099228
13,50,120,564,0.175439,0.206349,0.097744,0.206349,0.902256,0.132653,0.178046,1.158969,0.099233
13,50,119,565,0.173977,0.206349,0.098485,0.206349,0.901515,0.133333,0.176707,1.167749,0.099505
13,50,118,566,0.172515,0.206349,0.099237,0.206349,0.900763,0.134021,0.175368,1.176663,0.099555
13,50,117,567,0.171053,0.206349,0.1,0.206349,0.9,0.134715,0.174029,1.185714,0.099601
13,50,116,568,0.169591,0.206349,0.100775,0.206349,0.899225,0.135417,0.172691,1.194906,0.099977
13,50,115,569,0.168129,0.206349,0.101563,0.206349,0.898438,0.136126,0.171352,1.204241,0.100316
13,50,114,570,0.166667,0.206349,0.102362,0.206349,0.897638,0.136842,0.170013,1.213723,0.100365
13,50,113,571,0.165205,0.206349,0.103175,0.206349,0.896825,0.137566,0.168675,1.223356,0.10072
13,50,112,572,0.163743,0.206349,0.104,0.206349,0.896,0.138298,0.167336,1.233143,0.102412
13,50,111,573,0.162281,0.206349,0.104839,0.206349,0.895161,0.139037,0.165997,1.243088,0.102655
13,50,110,574,0.160819,0.206349,0.105691,0.206349,0.894309,0.139785,0.164659,1.253194,0.103077
13,50,109,575,0.159357,0.206349,0.106557,0.206349,0.893443,0.140541,0.16332,1.263466,0.10308
13,50,108,576,0.157895,0.206349,0.107438,0.206349,0.892562,0.141304,0.161981,1.273908,0.103205
13,50,107,577,0.156433,0.206349,0.108333,0.206349,0.891667,0.142077,0.160643,1.284524,0.103808
13,50,106,578,0.154971,0.206349,0.109244,0.206349,0.890756,0.142857,0.159304,1.295318,0.10387
13,50,105,579,0.153509,0.206349,0.110169,0.206349,0.889831,0.143646,0.157965,1.306295,0.104549
13,50,104,580,0.152047,0.206349,0.111111,0.206349,0.888889,0.144444,0.156627,1.31746,0.107114
12,51,104,580,0.152047,0.190476,0.103448,0.190476,0.896552,0.134078,0.155288,1.226601,0.107463
12,51,103,581,0.150585,0.190476,0.104348,0.190476,0.895652,0.134831,0.153949,1.237267,0.108628
12,51,102,582,0.149123,0.190476,0.105263,0.190476,0.894737,0.135593,0.15261,1.24812,0.10866
12,51,101,583,0.147661,0.190476,0.106195,0.190476,0.893805,0.136364,0.151272,1.259166,0.108787
12,51,100,584,0.146199,0.190476,0.107143,0.190476,0.892857,0.137143,0.149933,1.270408,0.109533
12,51,99,585,0.144737,0.190476,0.108108,0.190476,0.891892,0.137931,0.148594,1.281853,0.110114
12,51,98,586,0.143275,0.190476,0.109091,0.190476,0.890909,0.138728,0.147256,1.293506,0.110438
12,51,97,587,0.141813,0.190476,0.110092,0.190476,0.889908,0.139535,0.145917,1.305374,0.110443
12,51,96,588,0.140351,0.190476,0.111111,0.190476,0.888889,0.140351,0.144578,1.31746,0.11116
12,51,95,589,0.138889,0.190476,0.11215,0.190476,0.88785,0.141176,0.14324,1.329773,0.11198
12,51,94,590,0.137427,0.190476,0.113208,0.190476,0.886792,0.142012,0.141901,1.342318,0.112915
12,51,93,591,0.135965,0.190476,0.114286,0.190476,0.885714,0.142857,0.140562,1.355102,0.114395
11,52,93,591,0.135965,0.174603,0.105769,0.174603,0.894231,0.131737,0.139224,1.254121,0.118316
11,52,92,592,0.134503,0.174603,0.106796,0.174603,0.893204,0.13253,0.137885,1.266297,0.118424
11,52,91,593,0.133041,0.174603,0.107843,0.174603,0.892157,0.133333,0.136546,1.278711,0.118458
10,53,91,593,0.133041,0.15873,0.09901,0.15873,0.90099,0.121951,0.135207,1.173975,0.120536
10,53,90,594,0.131579,0.15873,0.1,0.15873,0.9,0.122699,0.133869,1.185714,0.120974
10,53,89,595,0.130117,0.15873,0.10101,0.15873,0.89899,0.123457,0.13253,1.197691,0.121471
10,53,88,596,0.128655,0.15873,0.102041,0.15873,0.897959,0.124224,0.131191,1.209913,0.121791
10,53,87,597,0.127193,0.15873,0.103093,0.15873,0.896907,0.125,0.129853,1.222386,0.122314
10,53,86,598,0.125731,0.15873,0.104167,0.15873,0.895833,0.125786,0.128514,1.235119,0.122815
10,53,85,599,0.124269,0.15873,0.105263,0.15873,0.894737,0.126582,0.127175,1.24812,0.123567
10,53,84,600,0.122807,0.15873,0.106383,0.15873,0.893617,0.127389,0.125837,1.261398,0.124379
10,53,83,601,0.121345,0.15873,0.107527,0.15873,0.892473,0.128205,0.124498,1.274962,0.12446
9,54,83,601,0.121345,0.142857,0.097826,0.142857,0.902174,0.116129,0.123159,1.159938,0.126706
9,54,82,602,0.119883,0.142857,0.098901,0.142857,0.901099,0.116883,0.121821,1.172684,0.127874
9,54,81,603,0.118421,0.142857,0.1,0.142857,0.9,0.117647,0.120482,1.185714,0.131484
9,54,80,604,0.116959,0.142857,0.101124,0.142857,0.898876,0.118421,0.119143,1.199037,0.131736
8,55,80,604,0.116959,0.126984,0.090909,0.126984,0.909091,0.10596,0.117805,1.077922,0.132378
8,55,79,605,0.115497,0.126984,0.091954,0.126984,0.908046,0.106667,0.116466,1.090312,0.132778
8,55,78,606,0.114035,0.126984,0.093023,0.126984,0.906977,0.107383,0.115127,1.10299,0.134017
8,55,77,607,0.112573,0.126984,0.094118,0.126984,0.905882,0.108108,0.113788,1.115966,0.134329
8,55,76,608,0.111111,0.126984,0.095238,0.126984,0.904762,0.108844,0.11245,1.129252,0.134653
8,55,75,609,0.109649,0.126984,0.096386,0.126984,0.903614,0.109589,0.111111,1.142857,0.13497
8,55,74,610,0.108187,0.126984,0.097561,0.126984,0.902439,0.110345,0.109772,1.156794,0.136503
8,55,73,611,0.106725,0.126984,0.098765,0.126984,0.901235,0.111111,0.108434,1.171076,0.137215
8,55,72,612,0.105263,0.126984,0.1,0.126984,0.9,0.111888,0.107095,1.185714,0.137996
8,55,71,613,0.103801,0.126984,0.101266,0.126984,0.898734,0.112676,0.105756,1.200723,0.139389
7,56,71,613,0.103801,0.111111,0.089744,0.111111,0.910256,0.099291,0.104418,1.064103,0.139896
7,56,70,614,0.102339,0.111111,0.090909,0.111111,0.909091,0.1,0.103079,1.077922,0.139994
7,56,69,615,0.100877,0.111111,0.092105,0.111111,0.907895,0.100719,0.10174,1.092105,0.140646
6,57,69,615,0.100877,0.095238,0.08,0.095238,0.92,0.086957,0.100402,0.948571,0.140929
6,57,68,616,0.099415,0.095238,0.081081,0.095238,0.918919,0.087591,0.099063,0.96139,0.14188
6,57,67,617,0.097953,0.095238,0.082192,0.095238,0.917808,0.088235,0.097724,0.97456,0.143237
6,57,66,618,0.096491,0.095238,0.083333,0.095238,0.916667,0.088889,0.096386,0.988095,0.144242
6,57,65,619,0.095029,0.095238,0.084507,0.095238,0.915493,0.089552,0.095047,1.002012,0.145917
6,57,64,620,0.093567,0.095238,0.085714,0.095238,0.914286,0.090226,0.093708,1.016327,0.146421
6,57,63,621,0.092105,0.095238,0.086957,0.095238,0.913043,0.090909,0.092369,1.031056,0.147413
6,57,62,622,0.090643,0.095238,0.088235,0.095238,0.911765,0.091603,0.091031,1.046218,0.148743
6,57,61,623,0.089181,0.095238,0.089552,0.095238,0.910448,0.092308,0.089692,1.061834,0.149317
6,57,60,624,0.087719,0.095238,0.090909,0.095238,0.909091,0.093023,0.088353,1.077922,0.149984
6,57,59,625,0.086257,0.095238,0.092308,0.095238,0.907692,0.09375,0.087015,1.094505,0.150096
6,57,58,626,0.084795,0.095238,0.09375,0.095238,0.90625,0.094488,0.085676,1.111607,0.151258
6,57,57,627,0.083333,0.095238,0.095238,0.095238,0.904762,0.095238,0.084337,1.129252,0.151362
6,57,56,628,0.081871,0.095238,0.096774,0.095238,0.903226,0.096,0.082999,1.147465,0.152902
6,57,55,629,0.080409,0.095238,0.098361,0.095238,0.901639,0.096774,0.08166,1.166276,0.156705
6,57,54,630,0.078947,0.095238,0.1,0.095238,0.9,0.097561,0.080321,1.185714,0.158861
5,58,54,630,0.078947,0.079365,0.084746,0.079365,0.915254,0.081967,0.078983,1.004843,0.159862
5,58,53,631,0.077485,0.079365,0.086207,0.079365,0.913793,0.082645,0.077644,1.022167,0.162275
5,58,52,632,0.076023,0.079365,0.087719,0.079365,0.912281,0.083333,0.076305,1.0401,0.163134
5,58,51,633,0.074561,0.079365,0.089286,0.079365,0.910714,0.084034,0.074967,1.058673,0.163184
5,58,50,634,0.073099,0.079365,0.090909,0.079365,0.909091,0.084746,0.073628,1.077922,0.164417
5,58,49,635,0.071637,0.079365,0.092593,0.079365,0.907407,0.08547,0.072289,1.097884,0.167391
5,58,48,636,0.070175,0.079365,0.09434,0.079365,0.90566,0.086207,0.07095,1.118598,0.168635
5,58,47,637,0.068713,0.079365,0.096154,0.079365,0.903846,0.086957,0.069612,1.14011,0.169591
5,58,46,638,0.067251,0.079365,0.098039,0.079365,0.901961,0.087719,0.068273,1.162465,0.170441
4,59,46,638,0.067251,0.063492,0.08,0.063492,0.92,0.070796,0.066934,0.948571,0.17112
4,59,45,639,0.065789,0.063492,0.081633,0.063492,0.918367,0.071429,0.065596,0.96793,0.172644
4,59,44,640,0.064327,0.063492,0.083333,0.063492,0.916667,0.072072,0.064257,0.988095,0.173407
4,59,43,641,0.062865,0.063492,0.085106,0.063492,0.914894,0.072727,0.062918,1.009119,0.174182
3,60,43,641,0.062865,0.047619,0.065217,0.047619,0.934783,0.055046,0.06158,0.773292,0.174335
3,60,42,642,0.061404,0.047619,0.066667,0.047619,0.933333,0.055556,0.060241,0.790476,0.174434
3,60,41,643,0.059942,0.047619,0.068182,0.047619,0.931818,0.056075,0.058902,0.808442,0.174892
3,60,40,644,0.05848,0.047619,0.069767,0.047619,0.930233,0.056604,0.057564,0.827243,0.177467
3,60,39,645,0.057018,0.047619,0.071429,0.047619,0.928571,0.057143,0.056225,0.846939,0.177839
3,60,38,646,0.055556,0.047619,0.073171,0.047619,0.926829,0.057692,0.054886,0.867596,0.179237
3,60,37,647,0.054094,0.047619,0.075,0.047619,0.925,0.058252,0.053548,0.889286,0.183605
3,60,36,648,0.052632,0.047619,0.076923,0.047619,0.923077,0.058824,0.052209,0.912088,0.183861
3,60,35,649,0.05117,0.047619,0.078947,0.047619,0.921053,0.059406,0.05087,0.93609,0.18413
3,60,34,650,0.049708,0.047619,0.081081,0.047619,0.918919,0.06,0.049531,0.96139,0.189205
3,60,33,651,0.048246,0.047619,0.083333,0.047619,0.916667,0.060606,0.048193,0.988095,0.190813
3,60,32,652,0.046784,0.047619,0.085714,0.047619,0.914286,0.061224,0.046854,1.016327,0.191817
3,60,31,653,0.045322,0.047619,0.088235,0.047619,0.911765,0.061856,0.045515,1.046218,0.191849
3,60,30,654,0.04386,0.047619,0.090909,0.047619,0.909091,0.0625,0.044177,1.077922,0.194357
3,60,29,655,0.042398,0.047619,0.09375,0.047619,0.90625,0.063158,0.042838,1.111607,0.195831
3,60,28,656,0.040936,0.047619,0.096774,0.047619,0.903226,0.06383,0.041499,1.147465,0.196516
3,60,27,657,0.039474,0.047619,0.1,0.047619,0.9,0.064516,0.040161,1.185714,0.198934
3,60,26,658,0.038012,0.047619,0.103448,0.047619,0.896552,0.065217,0.038822,1.226601,0.200904
3,60,25,659,0.03655,0.047619,0.107143,0.047619,0.892857,0.065934,0.037483,1.270408,0.20098
3,60,24,660,0.035088,0.047619,0.111111,0.047619,0.888889,0.066667,0.036145,1.31746,0.201901
3,60,23,661,0.033626,0.047619,0.115385,0.047619,0.884615,0.067416,0.034806,1.368132,0.202924
2,61,23,661,0.033626,0.031746,0.08,0.031746,0.92,0.045455,0.033467,0.948571,0.203103
2,61,22,662,0.032164,0.031746,0.083333,0.031746,0.916667,0.045977,0.032129,0.988095,0.204276
2,61,21,663,0.030702,0.031746,0.086957,0.031746,0.913043,0.046512,0.03079,1.031056,0.206645
2,61,20,664,0.02924,0.031746,0.090909,0.031746,0.909091,0.047059,0.029451,1.077922,0.210135
2,61,19,665,0.027778,0.031746,0.095238,0.031746,0.904762,0.047619,0.028112,1.129252,0.213964
2,61,18,666,0.026316,0.031746,0.1,0.031746,0.9,0.048193,0.026774,1.185714,0.214557
2,61,17,667,0.024854,0.031746,0.105263,0.031746,0.894737,0.04878,0.025435,1.24812,0.21927
2,61,16,668,0.023392,0.031746,0.111111,0.031746,0.888889,0.049383,0.024096,1.31746,0.221053
2,61,15,669,0.02193,0.031746,0.117647,0.031746,0.882353,0.05,0.022758,1.394958,0.2256
2,61,14,670,0.020468,0.031746,0.125,0.031746,0.875,0.050633,0.021419,1.482143,0.22796
2,61,13,671,0.019006,0.031746,0.133333,0.031746,0.866667,0.051282,0.02008,1.580952,0.230247
2,61,12,672,0.017544,0.031746,0.142857,0.031746,0.857143,0.051948,0.018742,1.693878,0.230989
2,61,11,673,0.016082,0.031746,0.153846,0.031746,0.846154,0.052632,0.017403,1.824176,0.231318
2,61,10,674,0.01462,0.031746,0.166667,0.031746,0.833333,0.053333,0.016064,1.97619,0.232622
2,61,9,675,0.013158,0.031746,0.181818,0.031746,0.818182,0.054054,0.014726,?,0.240504
2,61,8,676,0.011696,0.031746,0.2,0.031746,0.8,0.054795,0.013387,?,0.241563
2,61,7,677,0.010234,0.031746,0.222222,0.031746,0.777778,0.055556,0.012048,?,0.241774
2,61,6,678,0.008772,0.031746,0.25,0.031746,0.75,0.056338,0.01071,?,0.253114
2,61,5,679,0.00731,0.031746,0.285714,0.031746,0.714286,0.057143,0.009371,?,0.258883
2,61,4,680,0.005848,0.031746,0.333333,0.031746,0.666667,0.057971,0.008032,?,0.260294
2,61,3,681,0.004386,0.031746,0.4,0.031746,0.6,0.058824,0.006693,?,0.260883
2,61,2,682,0.002924,0.031746,0.5,0.031746,0.5,0.059701,0.005355,?,0.262387
1,62,2,682,0.002924,0.015873,0.333333,0.015873,0.666667,0.030303,0.004016,?,0.26875
1,62,1,683,0.001462,0.015873,0.5,0.015873,0.5,0.030769,0.002677,?,0.277893
0,63,1,683,0.001462,0,0,0,1,0,0.001339,?,0.281992
0,63,0,684,0,0,0,0,0,0,0,?,0.282002
