'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
26,37,196,488,0.28655,0.412698,0.117117,0.412698,0.882883,0.182456,0.297189,1.388674,0.061199
26,37,195,489,0.285088,0.412698,0.117647,0.412698,0.882353,0.183099,0.29585,1.394958,0.06203
26,37,194,490,0.283626,0.412698,0.118182,0.412698,0.881818,0.183746,0.294511,1.401299,0.062363
25,38,194,490,0.283626,0.396825,0.114155,0.396825,0.885845,0.177305,0.293173,1.353555,0.063132
24,39,194,490,0.283626,0.380952,0.110092,0.380952,0.889908,0.170819,0.291834,1.305374,0.063358
24,39,193,491,0.282164,0.380952,0.110599,0.380952,0.889401,0.171429,0.290495,1.311389,0.063453
24,39,192,492,0.280702,0.380952,0.111111,0.380952,0.888889,0.172043,0.289157,1.31746,0.063708
24,39,191,493,0.27924,0.380952,0.111628,0.380952,0.888372,0.172662,0.287818,1.323588,0.063799
23,40,191,493,0.27924,0.365079,0.107477,0.365079,0.892523,0.166065,0.286479,1.274366,0.064229
23,40,190,494,0.277778,0.365079,0.107981,0.365079,0.892019,0.166667,0.285141,1.280349,0.065208
23,40,189,495,0.276316,0.365079,0.108491,0.365079,0.891509,0.167273,0.283802,1.286388,0.066036
23,40,188,496,0.274854,0.365079,0.109005,0.365079,0.890995,0.167883,0.282463,1.292485,0.066661
23,40,187,497,0.273392,0.365079,0.109524,0.365079,0.890476,0.168498,0.281124,1.298639,0.067107
23,40,186,498,0.27193,0.365079,0.110048,0.365079,0.889952,0.169118,0.279786,1.304853,0.067651
23,40,185,499,0.270468,0.365079,0.110577,0.365079,0.889423,0.169742,0.278447,1.311126,0.067904
23,40,184,500,0.269006,0.365079,0.111111,0.365079,0.888889,0.17037,0.277108,1.31746,0.06811
23,40,183,501,0.267544,0.365079,0.11165,0.365079,0.88835,0.171004,0.27577,1.323856,0.068204
23,40,182,502,0.266082,0.365079,0.112195,0.365079,0.887805,0.171642,0.274431,1.330314,0.068561
23,40,181,503,0.26462,0.365079,0.112745,0.365079,0.887255,0.172285,0.273092,1.336835,0.068771
23,40,180,504,0.263158,0.365079,0.1133,0.365079,0.8867,0.172932,0.271754,1.34342,0.068948
23,40,179,505,0.261696,0.365079,0.113861,0.365079,0.886139,0.173585,0.270415,1.350071,0.069885
23,40,178,506,0.260234,0.365079,0.114428,0.365079,0.885572,0.174242,0.269076,1.356787,0.07008
23,40,177,507,0.258772,0.365079,0.115,0.365079,0.885,0.174905,0.267738,1.363571,0.070286
23,40,176,508,0.25731,0.365079,0.115578,0.365079,0.884422,0.175573,0.266399,1.370424,0.070455
23,40,175,509,0.255848,0.365079,0.116162,0.365079,0.883838,0.176245,0.26506,1.377345,0.070616
23,40,174,510,0.254386,0.365079,0.116751,0.365079,0.883249,0.176923,0.263722,1.384336,0.070633
23,40,173,511,0.252924,0.365079,0.117347,0.365079,0.882653,0.177606,0.262383,1.391399,0.070815
23,40,172,512,0.251462,0.365079,0.117949,0.365079,0.882051,0.178295,0.261044,1.398535,0.07111
23,40,171,513,0.25,0.365079,0.118557,0.365079,0.881443,0.178988,0.259705,1.405744,0.071159
23,40,170,514,0.248538,0.365079,0.119171,0.365079,0.880829,0.179688,0.258367,1.413027,0.071856
23,40,169,515,0.247076,0.365079,0.119792,0.365079,0.880208,0.180392,0.257028,1.420387,0.071946
23,40,168,516,0.245614,0.365079,0.120419,0.365079,0.879581,0.181102,0.255689,1.427823,0.072117
23,40,167,517,0.244152,0.365079,0.121053,0.365079,0.878947,0.181818,0.254351,1.435338,0.072413
23,40,166,518,0.24269,0.365079,0.121693,0.365079,0.878307,0.18254,0.253012,1.442933,0.07254
23,40,165,519,0.241228,0.365079,0.12234,0.365079,0.87766,0.183267,0.251673,1.450608,0.073028
22,41,165,519,0.241228,0.349206,0.117647,0.349206,0.882353,0.176,0.250335,1.394958,0.073681
22,41,164,520,0.239766,0.349206,0.11828,0.349206,0.88172,0.176707,0.248996,1.402458,0.074104
22,41,163,521,0.238304,0.349206,0.118919,0.349206,0.881081,0.177419,0.247657,1.410039,0.07419
22,41,162,522,0.236842,0.349206,0.119565,0.349206,0.880435,0.178138,0.246319,1.417702,0.074389
22,41,161,523,0.23538,0.349206,0.120219,0.349206,0.879781,0.178862,0.24498,1.425449,0.074909
22,41,160,524,0.233918,0.349206,0.120879,0.349206,0.879121,0.179592,0.243641,1.433281,0.075984
22,41,159,525,0.232456,0.349206,0.121547,0.349206,0.878453,0.180328,0.242303,1.4412,0.076103
21,42,159,525,0.232456,0.333333,0.116667,0.333333,0.883333,0.17284,0.240964,1.383333,0.076732
20,43,159,525,0.232456,0.31746,0.111732,0.31746,0.888268,0.165289,0.239625,1.32482,0.076751
20,43,158,526,0.230994,0.31746,0.11236,0.31746,0.88764,0.165975,0.238286,1.332263,0.07809
20,43,157,527,0.229532,0.31746,0.112994,0.31746,0.887006,0.166667,0.236948,1.33979,0.078581
20,43,156,528,0.22807,0.31746,0.113636,0.31746,0.886364,0.167364,0.235609,1.347403,0.078704
20,43,155,529,0.226608,0.31746,0.114286,0.31746,0.885714,0.168067,0.23427,1.355102,0.078714
20,43,154,530,0.225146,0.31746,0.114943,0.31746,0.885057,0.168776,0.232932,1.36289,0.078788
20,43,153,531,0.223684,0.31746,0.115607,0.31746,0.884393,0.169492,0.231593,1.370768,0.078864
19,44,153,531,0.223684,0.301587,0.110465,0.301587,0.889535,0.161702,0.230254,1.309801,0.078923
18,45,153,531,0.223684,0.285714,0.105263,0.285714,0.894737,0.153846,0.228916,1.24812,0.078971
18,45,152,532,0.222222,0.285714,0.105882,0.285714,0.894118,0.154506,0.227577,1.255462,0.079465
18,45,151,533,0.22076,0.285714,0.106509,0.285714,0.893491,0.155172,0.226238,1.262891,0.080111
18,45,150,534,0.219298,0.285714,0.107143,0.285714,0.892857,0.155844,0.2249,1.270408,0.080496
18,45,149,535,0.217836,0.285714,0.107784,0.285714,0.892216,0.156522,0.223561,1.278015,0.081375
18,45,148,536,0.216374,0.285714,0.108434,0.285714,0.891566,0.157205,0.222222,1.285714,0.081786
18,45,147,537,0.214912,0.285714,0.109091,0.285714,0.890909,0.157895,0.220884,1.293506,0.081951
18,45,146,538,0.21345,0.285714,0.109756,0.285714,0.890244,0.15859,0.219545,1.301394,0.082177
18,45,145,539,0.211988,0.285714,0.110429,0.285714,0.889571,0.159292,0.218206,1.309378,0.082223
17,46,145,539,0.211988,0.269841,0.104938,0.269841,0.895062,0.151111,0.216867,1.244268,0.082563
17,46,144,540,0.210526,0.269841,0.10559,0.269841,0.89441,0.151786,0.215529,1.251996,0.082877
17,46,143,541,0.209064,0.269841,0.10625,0.269841,0.89375,0.152466,0.21419,1.259821,0.08302
17,46,142,542,0.207602,0.269841,0.106918,0.269841,0.893082,0.153153,0.212851,1.267745,0.083226
16,47,142,542,0.207602,0.253968,0.101266,0.253968,0.898734,0.144796,0.211513,1.200723,0.083661
16,47,141,543,0.20614,0.253968,0.101911,0.253968,0.898089,0.145455,0.210174,1.208371,0.084289
16,47,140,544,0.204678,0.253968,0.102564,0.253968,0.897436,0.146119,0.208835,1.216117,0.085132
15,48,140,544,0.204678,0.238095,0.096774,0.238095,0.903226,0.137615,0.207497,1.147465,0.085257
15,48,139,545,0.203216,0.238095,0.097403,0.238095,0.902597,0.138249,0.206158,1.154917,0.085399
15,48,138,546,0.201754,0.238095,0.098039,0.238095,0.901961,0.138889,0.204819,1.162465,0.086185
15,48,137,547,0.200292,0.238095,0.098684,0.238095,0.901316,0.139535,0.203481,1.170113,0.086204
15,48,136,548,0.19883,0.238095,0.099338,0.238095,0.900662,0.140187,0.202142,1.177862,0.086471
15,48,135,549,0.197368,0.238095,0.1,0.238095,0.9,0.140845,0.200803,1.185714,0.086478
14,49,135,549,0.197368,0.222222,0.09396,0.222222,0.90604,0.132075,0.199465,1.114094,0.087463
14,49,134,550,0.195906,0.222222,0.094595,0.222222,0.905405,0.132701,0.198126,1.121622,0.087821
14,49,133,551,0.194444,0.222222,0.095238,0.222222,0.904762,0.133333,0.196787,1.129252,0.088236
14,49,132,552,0.192982,0.222222,0.09589,0.222222,0.90411,0.133971,0.195448,1.136986,0.090084
14,49,131,553,0.19152,0.222222,0.096552,0.222222,0.903448,0.134615,0.19411,1.144828,0.090596
14,49,130,554,0.190058,0.222222,0.097222,0.222222,0.902778,0.135266,0.192771,1.152778,0.091451
14,49,129,555,0.188596,0.222222,0.097902,0.222222,0.902098,0.135922,0.191432,1.160839,0.091773
14,49,128,556,0.187135,0.222222,0.098592,0.222222,0.901408,0.136585,0.190094,1.169014,0.091835
14,49,127,557,0.185673,0.222222,0.099291,0.222222,0.900709,0.137255,0.188755,1.177305,0.09188
14,49,126,558,0.184211,0.222222,0.1,0.222222,0.9,0.137931,0.187416,1.185714,0.092399
14,49,125,559,0.182749,0.222222,0.100719,0.222222,0.899281,0.138614,0.186078,1.194245,0.092825
14,49,124,560,0.181287,0.222222,0.101449,0.222222,0.898551,0.139303,0.184739,1.202899,0.094081
14,49,123,561,0.179825,0.222222,0.10219,0.222222,0.89781,0.14,0.1834,1.211679,0.094266
14,49,122,562,0.178363,0.222222,0.102941,0.222222,0.897059,0.140704,0.182062,1.220588,0.095065
14,49,121,563,0.176901,0.222222,0.103704,0.222222,0.896296,0.141414,0.180723,1.22963,0.096346
14,49,120,564,0.175439,0.222222,0.104478,0.222222,0.895522,0.142132,0.179384,1.238806,0.097094
14,49,119,565,0.173977,0.222222,0.105263,0.222222,0.894737,0.142857,0.178046,1.24812,0.097215
14,49,118,566,0.172515,0.222222,0.106061,0.222222,0.893939,0.14359,0.176707,1.257576,0.097404
14,49,117,567,0.171053,0.222222,0.10687,0.222222,0.89313,0.14433,0.175368,1.267176,0.098049
14,49,116,568,0.169591,0.222222,0.107692,0.222222,0.892308,0.145078,0.174029,1.276923,0.098558
14,49,115,569,0.168129,0.222222,0.108527,0.222222,0.891473,0.145833,0.172691,1.286822,0.098582
14,49,114,570,0.166667,0.222222,0.109375,0.222222,0.890625,0.146597,0.171352,1.296875,0.098724
14,49,113,571,0.165205,0.222222,0.110236,0.222222,0.889764,0.147368,0.170013,1.307087,0.099679
14,49,112,572,0.163743,0.222222,0.111111,0.222222,0.888889,0.148148,0.168675,1.31746,0.099844
14,49,111,573,0.162281,0.222222,0.112,0.222222,0.888,0.148936,0.167336,1.328,0.100123
13,50,111,573,0.162281,0.206349,0.104839,0.206349,0.895161,0.139037,0.165997,1.243088,0.100596
13,50,110,574,0.160819,0.206349,0.105691,0.206349,0.894309,0.139785,0.164659,1.253194,0.100759
13,50,109,575,0.159357,0.206349,0.106557,0.206349,0.893443,0.140541,0.16332,1.263466,0.101704
13,50,108,576,0.157895,0.206349,0.107438,0.206349,0.892562,0.141304,0.161981,1.273908,0.102203
13,50,107,577,0.156433,0.206349,0.108333,0.206349,0.891667,0.142077,0.160643,1.284524,0.102445
13,50,106,578,0.154971,0.206349,0.109244,0.206349,0.890756,0.142857,0.159304,1.295318,0.102775
13,50,105,579,0.153509,0.206349,0.110169,0.206349,0.889831,0.143646,0.157965,1.306295,0.102973
13,50,104,580,0.152047,0.206349,0.111111,0.206349,0.888889,0.144444,0.156627,1.31746,0.10307
13,50,103,581,0.150585,0.206349,0.112069,0.206349,0.887931,0.145251,0.155288,1.328818,0.104139
13,50,102,582,0.149123,0.206349,0.113043,0.206349,0.886957,0.146067,0.153949,1.340373,0.104338
13,50,101,583,0.147661,0.206349,0.114035,0.206349,0.885965,0.146893,0.15261,1.35213,0.104483
13,50,100,584,0.146199,0.206349,0.115044,0.206349,0.884956,0.147727,0.151272,1.364096,0.104498
13,50,99,585,0.144737,0.206349,0.116071,0.206349,0.883929,0.148571,0.149933,1.376276,0.107587
12,51,99,585,0.144737,0.190476,0.108108,0.190476,0.891892,0.137931,0.148594,1.281853,0.107721
12,51,98,586,0.143275,0.190476,0.109091,0.190476,0.890909,0.138728,0.147256,1.293506,0.109177
12,51,97,587,0.141813,0.190476,0.110092,0.190476,0.889908,0.139535,0.145917,1.305374,0.10962
12,51,96,588,0.140351,0.190476,0.111111,0.190476,0.888889,0.140351,0.144578,1.31746,0.109725
12,51,95,589,0.138889,0.190476,0.11215,0.190476,0.88785,0.141176,0.14324,1.329773,0.111605
12,51,94,590,0.137427,0.190476,0.113208,0.190476,0.886792,0.142012,0.141901,1.342318,0.112131
12,51,93,591,0.135965,0.190476,0.114286,0.190476,0.885714,0.142857,0.140562,1.355102,0.112236
12,51,92,592,0.134503,0.190476,0.115385,0.190476,0.884615,0.143713,0.139224,1.368132,0.113216
12,51,91,593,0.133041,0.190476,0.116505,0.190476,0.883495,0.144578,0.137885,1.381415,0.113806
12,51,90,594,0.131579,0.190476,0.117647,0.190476,0.882353,0.145455,0.136546,1.394958,0.116291
12,51,89,595,0.130117,0.190476,0.118812,0.190476,0.881188,0.146341,0.135207,1.408769,0.116327
11,52,89,595,0.130117,0.174603,0.11,0.174603,0.89,0.134969,0.133869,1.304286,0.118111
11,52,88,596,0.128655,0.174603,0.111111,0.174603,0.888889,0.135802,0.13253,1.31746,0.118568
10,53,88,596,0.128655,0.15873,0.102041,0.15873,0.897959,0.124224,0.131191,1.209913,0.118726
10,53,87,597,0.127193,0.15873,0.103093,0.15873,0.896907,0.125,0.129853,1.222386,0.120844
10,53,86,598,0.125731,0.15873,0.104167,0.15873,0.895833,0.125786,0.128514,1.235119,0.121538
10,53,85,599,0.124269,0.15873,0.105263,0.15873,0.894737,0.126582,0.127175,1.24812,0.121878
10,53,84,600,0.122807,0.15873,0.106383,0.15873,0.893617,0.127389,0.125837,1.261398,0.1233
10,53,83,601,0.121345,0.15873,0.107527,0.15873,0.892473,0.128205,0.124498,1.274962,0.123636
10,53,82,602,0.119883,0.15873,0.108696,0.15873,0.891304,0.129032,0.123159,1.28882,0.126173
9,54,82,602,0.119883,0.142857,0.098901,0.142857,0.901099,0.116883,0.121821,1.172684,0.1278
9,54,81,603,0.118421,0.142857,0.1,0.142857,0.9,0.117647,0.120482,1.185714,0.128911
9,54,80,604,0.116959,0.142857,0.101124,0.142857,0.898876,0.118421,0.119143,1.199037,0.129683
9,54,79,605,0.115497,0.142857,0.102273,0.142857,0.897727,0.119205,0.117805,1.212662,0.130431
8,55,79,605,0.115497,0.126984,0.091954,0.126984,0.908046,0.106667,0.116466,1.090312,0.132241
8,55,78,606,0.114035,0.126984,0.093023,0.126984,0.906977,0.107383,0.115127,1.10299,0.13271
8,55,77,607,0.112573,0.126984,0.094118,0.126984,0.905882,0.108108,0.113788,1.115966,0.133448
8,55,76,608,0.111111,0.126984,0.095238,0.126984,0.904762,0.108844,0.11245,1.129252,0.133613
8,55,75,609,0.109649,0.126984,0.096386,0.126984,0.903614,0.109589,0.111111,1.142857,0.134265
8,55,74,610,0.108187,0.126984,0.097561,0.126984,0.902439,0.110345,0.109772,1.156794,0.13448
7,56,74,610,0.108187,0.111111,0.08642,0.111111,0.91358,0.097222,0.108434,1.024691,0.134984
7,56,73,611,0.106725,0.111111,0.0875,0.111111,0.9125,0.097902,0.107095,1.0375,0.135884
7,56,72,612,0.105263,0.111111,0.088608,0.111111,0.911392,0.098592,0.105756,1.050633,0.135959
7,56,71,613,0.103801,0.111111,0.089744,0.111111,0.910256,0.099291,0.104418,1.064103,0.13666
6,57,71,613,0.103801,0.095238,0.077922,0.095238,0.922078,0.085714,0.103079,0.923933,0.137014
6,57,70,614,0.102339,0.095238,0.078947,0.095238,0.921053,0.086331,0.10174,0.93609,0.13836
6,57,69,615,0.100877,0.095238,0.08,0.095238,0.92,0.086957,0.100402,0.948571,0.13891
6,57,68,616,0.099415,0.095238,0.081081,0.095238,0.918919,0.087591,0.099063,0.96139,0.139711
6,57,67,617,0.097953,0.095238,0.082192,0.095238,0.917808,0.088235,0.097724,0.97456,0.140567
6,57,66,618,0.096491,0.095238,0.083333,0.095238,0.916667,0.088889,0.096386,0.988095,0.141201
6,57,65,619,0.095029,0.095238,0.084507,0.095238,0.915493,0.089552,0.095047,1.002012,0.14275
6,57,64,620,0.093567,0.095238,0.085714,0.095238,0.914286,0.090226,0.093708,1.016327,0.14356
6,57,63,621,0.092105,0.095238,0.086957,0.095238,0.913043,0.090909,0.092369,1.031056,0.145241
6,57,62,622,0.090643,0.095238,0.088235,0.095238,0.911765,0.091603,0.091031,1.046218,0.14623
6,57,61,623,0.089181,0.095238,0.089552,0.095238,0.910448,0.092308,0.089692,1.061834,0.146749
6,57,60,624,0.087719,0.095238,0.090909,0.095238,0.909091,0.093023,0.088353,1.077922,0.149059
6,57,59,625,0.086257,0.095238,0.092308,0.095238,0.907692,0.09375,0.087015,1.094505,0.149602
6,57,58,626,0.084795,0.095238,0.09375,0.095238,0.90625,0.094488,0.085676,1.111607,0.151003
6,57,57,627,0.083333,0.095238,0.095238,0.095238,0.904762,0.095238,0.084337,1.129252,0.153269
6,57,56,628,0.081871,0.095238,0.096774,0.095238,0.903226,0.096,0.082999,1.147465,0.154357
6,57,55,629,0.080409,0.095238,0.098361,0.095238,0.901639,0.096774,0.08166,1.166276,0.154524
6,57,54,630,0.078947,0.095238,0.1,0.095238,0.9,0.097561,0.080321,1.185714,0.156141
6,57,53,631,0.077485,0.095238,0.101695,0.095238,0.898305,0.098361,0.078983,1.205811,0.161628
6,57,52,632,0.076023,0.095238,0.103448,0.095238,0.896552,0.099174,0.077644,1.226601,0.161872
6,57,51,633,0.074561,0.095238,0.105263,0.095238,0.894737,0.1,0.076305,1.24812,0.164598
5,58,51,633,0.074561,0.079365,0.089286,0.079365,0.910714,0.084034,0.074967,1.058673,0.165878
5,58,50,634,0.073099,0.079365,0.090909,0.079365,0.909091,0.084746,0.073628,1.077922,0.166145
5,58,49,635,0.071637,0.079365,0.092593,0.079365,0.907407,0.08547,0.072289,1.097884,0.166637
5,58,48,636,0.070175,0.079365,0.09434,0.079365,0.90566,0.086207,0.07095,1.118598,0.167621
5,58,47,637,0.068713,0.079365,0.096154,0.079365,0.903846,0.086957,0.069612,1.14011,0.168718
5,58,46,638,0.067251,0.079365,0.098039,0.079365,0.901961,0.087719,0.068273,1.162465,0.170817
5,58,45,639,0.065789,0.079365,0.1,0.079365,0.9,0.088496,0.066934,1.185714,0.171109
5,58,44,640,0.064327,0.079365,0.102041,0.079365,0.897959,0.089286,0.065596,1.209913,0.172233
5,58,43,641,0.062865,0.079365,0.104167,0.079365,0.895833,0.09009,0.064257,1.235119,0.17338
5,58,42,642,0.061404,0.079365,0.106383,0.079365,0.893617,0.090909,0.062918,1.261398,0.176808
5,58,41,643,0.059942,0.079365,0.108696,0.079365,0.891304,0.091743,0.06158,1.28882,0.177031
4,59,41,643,0.059942,0.063492,0.088889,0.063492,0.911111,0.074074,0.060241,1.053968,0.178078
4,59,40,644,0.05848,0.063492,0.090909,0.063492,0.909091,0.074766,0.058902,1.077922,0.178504
3,60,40,644,0.05848,0.047619,0.069767,0.047619,0.930233,0.056604,0.057564,0.827243,0.178537
3,60,39,645,0.057018,0.047619,0.071429,0.047619,0.928571,0.057143,0.056225,0.846939,0.179529
3,60,38,646,0.055556,0.047619,0.073171,0.047619,0.926829,0.057692,0.054886,0.867596,0.18023
3,60,37,647,0.054094,0.047619,0.075,0.047619,0.925,0.058252,0.053548,0.889286,0.180554
3,60,36,648,0.052632,0.047619,0.076923,0.047619,0.923077,0.058824,0.052209,0.912088,0.187554
3,60,35,649,0.05117,0.047619,0.078947,0.047619,0.921053,0.059406,0.05087,0.93609,0.18774
3,60,34,650,0.049708,0.047619,0.081081,0.047619,0.918919,0.06,0.049531,0.96139,0.187873
3,60,33,651,0.048246,0.047619,0.083333,0.047619,0.916667,0.060606,0.048193,0.988095,0.187975
3,60,32,652,0.046784,0.047619,0.085714,0.047619,0.914286,0.061224,0.046854,1.016327,0.188829
3,60,31,653,0.045322,0.047619,0.088235,0.047619,0.911765,0.061856,0.045515,1.046218,0.194551
3,60,30,654,0.04386,0.047619,0.090909,0.047619,0.909091,0.0625,0.044177,1.077922,0.19636
3,60,29,655,0.042398,0.047619,0.09375,0.047619,0.90625,0.063158,0.042838,1.111607,0.196801
3,60,28,656,0.040936,0.047619,0.096774,0.047619,0.903226,0.06383,0.041499,1.147465,0.198027
3,60,27,657,0.039474,0.047619,0.1,0.047619,0.9,0.064516,0.040161,1.185714,0.201568
3,60,26,658,0.038012,0.047619,0.103448,0.047619,0.896552,0.065217,0.038822,1.226601,0.201675
3,60,25,659,0.03655,0.047619,0.107143,0.047619,0.892857,0.065934,0.037483,1.270408,0.202467
3,60,24,660,0.035088,0.047619,0.111111,0.047619,0.888889,0.066667,0.036145,1.31746,0.206224
3,60,23,661,0.033626,0.047619,0.115385,0.047619,0.884615,0.067416,0.034806,1.368132,0.206931
2,61,23,661,0.033626,0.031746,0.08,0.031746,0.92,0.045455,0.033467,0.948571,0.208305
2,61,22,662,0.032164,0.031746,0.083333,0.031746,0.916667,0.045977,0.032129,0.988095,0.208522
2,61,21,663,0.030702,0.031746,0.086957,0.031746,0.913043,0.046512,0.03079,1.031056,0.208808
2,61,20,664,0.02924,0.031746,0.090909,0.031746,0.909091,0.047059,0.029451,1.077922,0.209738
2,61,19,665,0.027778,0.031746,0.095238,0.031746,0.904762,0.047619,0.028112,1.129252,0.214866
2,61,18,666,0.026316,0.031746,0.1,0.031746,0.9,0.048193,0.026774,1.185714,0.217957
2,61,17,667,0.024854,0.031746,0.105263,0.031746,0.894737,0.04878,0.025435,1.24812,0.219335
2,61,16,668,0.023392,0.031746,0.111111,0.031746,0.888889,0.049383,0.024096,1.31746,0.225513
2,61,15,669,0.02193,0.031746,0.117647,0.031746,0.882353,0.05,0.022758,1.394958,0.230304
2,61,14,670,0.020468,0.031746,0.125,0.031746,0.875,0.050633,0.021419,1.482143,0.231203
2,61,13,671,0.019006,0.031746,0.133333,0.031746,0.866667,0.051282,0.02008,1.580952,0.232672
2,61,12,672,0.017544,0.031746,0.142857,0.031746,0.857143,0.051948,0.018742,1.693878,0.236976
2,61,11,673,0.016082,0.031746,0.153846,0.031746,0.846154,0.052632,0.017403,1.824176,0.238584
2,61,10,674,0.01462,0.031746,0.166667,0.031746,0.833333,0.053333,0.016064,1.97619,0.243479
2,61,9,675,0.013158,0.031746,0.181818,0.031746,0.818182,0.054054,0.014726,?,0.246367
2,61,8,676,0.011696,0.031746,0.2,0.031746,0.8,0.054795,0.013387,?,0.249735
2,61,7,677,0.010234,0.031746,0.222222,0.031746,0.777778,0.055556,0.012048,?,0.249892
2,61,6,678,0.008772,0.031746,0.25,0.031746,0.75,0.056338,0.01071,?,0.258044
2,61,5,679,0.00731,0.031746,0.285714,0.031746,0.714286,0.057143,0.009371,?,0.263891
2,61,4,680,0.005848,0.031746,0.333333,0.031746,0.666667,0.057971,0.008032,?,0.266777
2,61,3,681,0.004386,0.031746,0.4,0.031746,0.6,0.058824,0.006693,?,0.267491
1,62,3,681,0.004386,0.015873,0.25,0.015873,0.75,0.029851,0.005355,?,0.270046
1,62,2,682,0.002924,0.015873,0.333333,0.015873,0.666667,0.030303,0.004016,?,0.27738
1,62,1,683,0.001462,0.015873,0.5,0.015873,0.5,0.030769,0.002677,?,0.286362
0,63,1,683,0.001462,0,0,0,1,0,0.001339,?,0.288806
0,63,0,684,0,0,0,0,0,0,0,?,0.288816
