@relation KTFGHU14_timestamp-weka.filters.supervised.attribute.NominalToBinary-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement

@attribute LocalId numeric
@attribute GlobalId numeric
@attribute Age numeric
@attribute Gender numeric
@attribute Region=SW numeric
@attribute Region=NE numeric
@attribute Region=SE numeric
@attribute Region=NW numeric
@attribute CityCode=M numeric
@attribute CityCode=S numeric
@attribute CityCode=D numeric
@attribute CityCode=G numeric
@attribute CityCode=B numeric
@attribute CityCode=K numeric
@attribute CityCode=P numeric
@attribute CityCode=R numeric
@attribute CityCode=F numeric
@attribute CityCode=Q numeric
@attribute CityCode=J numeric
@attribute CityCode=L numeric
@attribute CityCode=C numeric
@attribute CityCode=N numeric
@attribute CityCode=E numeric
@attribute CityCode=O numeric
@attribute CityCode=A numeric
@attribute CityCode=I numeric
@attribute CityCode=H numeric
@attribute TotalSpent numeric
@attribute TotalPur numeric
@attribute FirstPur numeric
@attribute LastPur numeric
@attribute NovelPur numeric
@attribute ChildPur numeric
@attribute YouthPur numeric
@attribute CookPur numeric
@attribute DiyPur numeric
@attribute RefPur numeric
@attribute ArtPur numeric
@attribute GeogPur numeric
@attribute ProvCook numeric
@attribute ProvAtlas numeric
@attribute ProvArt numeric
@attribute RelPur numeric
@attribute ProvPur {No,Yes}

@data
1076,9019,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,364,11,1267484400,32,5,1,0,1,0,0,3,1,0,0,0,4,No
1061,8843,70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,6,1327446000,2,0,0,1,1,1,0,1,0,0,0,0,1,No
743,6396,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,1374962400,10,1,0,0,0,0,0,0,0,0,0,0,0,No
2827,23385,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,9,1252879200,36,4,0,1,3,0,1,0,0,0,0,0,0,No
1643,13606,61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,18,1201042800,16,6,1,2,5,1,2,0,1,0,1,1,3,No
3592,29817,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,272,6,1304200800,12,2,1,0,0,0,1,0,0,0,0,0,0,No
70,567,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,12,1242511200,16,4,3,1,0,1,0,2,1,0,0,2,5,No
149,1230,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,359,11,1273010400,18,2,1,0,3,2,0,2,1,0,0,0,3,No
1995,16523,75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,1,1373925600,10,0,0,0,0,0,0,0,0,0,0,0,0,No
3151,25997,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,3,1369346400,12,2,0,0,0,0,0,1,0,0,0,0,1,No
1299,10848,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173,3,1374530400,10,2,0,0,0,0,0,0,0,0,0,0,0,No
3301,27257,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450,17,1315087200,2,5,3,1,1,0,1,0,1,0,1,0,2,No
3633,30160,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308,2,1363820400,14,1,0,0,0,1,0,0,0,0,0,0,0,No
2480,20408,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,2,1379282400,8,1,0,0,0,0,0,0,0,0,0,0,0,No
3120,25752,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,479,15,1193958000,18,3,0,0,4,2,2,0,1,0,0,0,1,No
2812,23294,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,1304805600,16,4,1,2,0,1,0,0,0,0,0,0,0,No
3757,31178,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,1379368800,4,1,0,0,0,0,0,0,0,0,0,0,0,No
1115,9363,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,4,1342994400,16,1,1,1,0,0,0,0,1,0,0,0,1,No
270,2342,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,11,1263250800,34,5,0,0,3,2,0,1,0,0,0,0,1,No
1391,11608,59,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182,3,1354057200,12,1,0,0,1,0,0,0,0,0,0,0,0,No
3937,32415,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,204,3,1364338800,14,2,0,0,0,0,0,0,1,0,0,0,1,No
2526,20820,47,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,1369432800,10,2,0,0,0,0,0,1,0,0,0,0,1,No
1885,15563,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242,5,1364166000,10,3,0,0,1,0,0,0,2,0,0,0,2,No
1006,8303,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,3,1364425200,14,2,0,0,1,0,0,0,0,0,0,0,0,No
108,931,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166,2,1359068400,16,1,0,0,1,0,0,0,0,0,0,0,0,No
2215,18280,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,13,1274306400,8,1,2,1,0,2,0,0,1,0,1,0,2,No
1981,16424,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243,15,1279576800,14,4,1,1,2,0,2,0,0,0,0,1,1,No
1133,9564,41,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167,6,1358290800,12,4,0,0,0,1,0,0,0,0,0,0,0,No
1436,11943,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,274,4,1337637600,16,2,0,0,1,0,0,1,0,0,0,0,1,No
757,6521,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,2,1372888800,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3260,26842,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,15,1252101600,16,4,5,0,2,0,1,0,0,1,0,1,2,No
1178,9850,62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,1285192800,12,6,1,1,3,1,0,1,2,1,0,1,5,No
2395,19634,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235,4,1368396000,12,3,0,0,0,0,0,0,1,0,0,0,1,No
3903,32190,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,296,3,1348783200,14,1,0,0,1,1,0,0,2,0,0,0,2,No
2413,19819,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,5,1346536800,16,3,0,0,0,1,1,2,0,1,0,1,4,No
791,6726,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,451,15,1221429600,6,4,2,2,2,0,2,0,0,1,1,0,2,No
2461,20200,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,418,13,1232492400,34,2,1,1,2,0,2,0,0,0,0,0,0,No
1750,14411,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257,3,1343080800,14,1,1,0,1,0,0,0,0,0,0,0,0,No
3390,28038,67,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,1311112800,28,2,0,0,1,1,0,0,0,0,0,0,0,No
3552,29490,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,4,1332025200,24,2,0,1,1,0,0,1,0,0,0,0,1,No
3066,25375,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,269,3,1374530400,10,2,0,0,0,0,0,0,1,0,0,0,1,No
2795,23126,43,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228,3,1347228000,12,1,0,0,0,0,0,0,0,0,0,0,0,No
2058,17035,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,5,1357340400,10,3,0,0,0,1,0,0,0,0,0,0,0,No
2389,19563,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,3,1393887600,2,2,0,0,0,0,0,1,0,0,0,0,1,No
1406,11720,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267,5,1348351200,16,3,1,0,0,0,0,1,0,0,0,0,1,No
2884,23776,56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,4,1285279200,36,2,0,0,0,1,0,0,0,0,0,0,0,No
3547,29455,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,4,1358636400,14,2,1,0,1,0,0,0,1,0,0,0,1,No
3143,25940,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,2,1304546400,36,1,0,0,0,0,0,0,0,0,0,0,0,No
2969,24555,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257,1,1379973600,8,0,0,0,0,0,0,0,0,0,0,0,0,No
1026,8485,63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,6,1348610400,8,2,1,0,1,0,0,0,1,0,0,0,1,No
1507,12547,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,3,1379541600,8,2,0,0,0,0,0,0,0,0,0,0,0,No
923,7680,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,3,1337464800,24,2,0,1,0,0,0,0,0,0,0,0,0,No
3629,30108,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157,5,1359327600,2,2,1,0,0,0,0,0,0,0,0,0,0,No
3974,32734,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,1378332000,8,0,0,0,0,0,0,0,0,0,0,0,0,No
2595,21471,57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,1362524400,14,3,0,0,0,1,0,0,1,0,0,0,1,No
1188,9953,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,142,13,1309557600,16,5,2,0,4,1,0,1,0,1,0,0,2,No
770,6609,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127,4,1368136800,12,3,0,0,0,0,0,0,0,0,0,0,0,No
3505,29098,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,2,1343340000,22,1,0,0,1,0,0,0,0,0,0,0,0,No
1193,9985,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,331,11,1321743600,14,3,2,0,2,2,2,0,0,1,1,0,2,No
3294,27161,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4,1326236400,28,3,0,0,1,0,0,0,0,1,0,0,1,No
1317,10957,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263,4,1346536800,12,2,0,0,1,0,0,0,0,0,0,0,0,No
1338,11118,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,4,1362697200,6,2,1,0,0,0,0,0,0,0,0,0,0,No
1276,10700,45,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,1347832800,14,3,1,0,1,0,0,0,0,1,0,0,1,No
3890,32092,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139,2,1369000800,12,1,0,0,0,0,0,0,0,0,0,0,0,No
873,7272,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,5,1342216800,12,2,1,0,0,0,1,0,0,0,1,0,1,No
1642,13602,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,11,1316642400,8,1,1,0,1,1,1,0,0,0,0,0,0,No
916,7635,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,284,2,1395874800,2,1,0,0,0,0,0,0,0,0,0,0,0,No
2725,22569,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1,1385420400,6,0,0,0,0,0,0,0,0,0,0,0,0,No
387,3471,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,329,3,1364338800,12,1,0,0,1,0,0,0,0,0,0,0,0,No
3600,29879,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,278,16,1174431600,28,4,3,0,4,2,1,0,1,0,0,0,1,No
2737,22668,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126,8,1320102000,14,2,1,1,1,0,1,0,0,0,0,1,1,No
1470,12202,48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,1220738400,34,6,1,1,1,1,2,1,5,0,0,0,6,No
1670,13805,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8,1326236400,14,2,0,0,2,0,1,0,0,0,0,0,0,No
3036,25143,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390,12,1326150000,10,4,1,0,4,1,0,0,0,0,0,0,0,No
3336,27511,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,16,1210456800,14,6,2,0,5,1,1,0,0,0,0,1,1,No
3201,26362,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,3,1367532000,8,1,0,0,0,0,0,0,0,0,0,0,0,No
772,6635,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260,2,1395702000,2,1,0,0,0,0,0,0,0,0,0,0,0,No
2339,19225,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381,12,1284328800,2,3,0,0,3,0,1,0,1,0,0,0,1,No
1498,12450,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,1357254000,16,3,0,0,1,0,0,0,0,0,0,0,0,No
1519,12603,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,291,5,1374962400,4,3,0,0,0,0,0,0,1,0,0,0,1,No
1658,13724,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385,16,1306360800,10,4,3,1,0,0,0,0,1,0,1,1,3,No
837,7010,57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,6,1321743600,14,3,0,1,0,0,1,1,0,0,0,0,1,No
3279,27021,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,293,6,1358809200,12,4,1,0,0,0,0,1,1,0,0,0,2,No
2522,20782,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,369,10,1263078000,22,3,2,1,3,0,0,0,1,0,0,0,1,No
930,7726,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151,4,1341698400,16,2,0,0,1,0,1,0,0,0,0,0,0,No
512,4659,60,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224,15,1205276400,28,3,0,2,3,2,1,2,2,0,0,0,4,No
747,6410,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,377,16,1241128800,14,4,3,2,1,2,1,1,2,0,0,0,3,No
129,1101,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257,2,1395270000,2,1,0,0,0,0,0,0,0,0,0,0,0,No
460,4133,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,3,1336600800,24,2,0,0,0,1,0,0,0,0,0,0,0,No
3584,29759,56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,1352415600,8,0,0,0,0,0,0,0,0,0,0,0,0,No
46,354,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,5,1315346400,22,2,0,0,1,1,0,1,0,0,0,0,1,No
769,6608,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,1380146400,4,1,0,0,0,0,0,0,0,0,0,0,0,No
631,5711,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,1383951600,6,0,0,0,0,0,0,0,0,0,0,0,0,No
555,5047,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,2,1363302000,14,1,1,0,0,0,0,0,0,0,0,0,0,No
2367,19414,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,3,1389222000,4,2,0,0,0,0,0,0,0,0,0,0,0,No
1355,11311,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,182,7,1311804000,10,3,1,0,0,2,0,0,0,0,0,0,0,No
3078,25469,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,3,1359241200,12,1,0,0,1,0,0,0,0,0,0,0,0,No
85,687,53,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,1252101600,26,4,1,1,2,0,0,2,2,1,0,1,6,No
3451,28600,33,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,6,1342648800,4,2,1,0,0,1,0,0,0,0,0,0,0,No
3323,27388,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,1367359200,12,1,0,0,0,0,0,0,0,2,0,0,2,No
1620,13416,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,17,1252188000,12,6,4,1,3,1,0,0,0,0,0,0,0,No
1416,11797,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,1378936800,8,0,0,0,0,0,0,0,0,0,0,0,0,No
2527,20849,62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4,1379368800,6,2,0,0,0,0,0,1,0,1,0,0,2,No
3307,27274,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240,3,1384470000,4,1,0,0,0,0,0,1,0,0,0,0,1,No
1342,11138,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,292,1,1369173600,12,0,0,0,0,0,0,0,0,0,0,0,0,No
2550,21033,57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,1359241200,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1458,12098,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200,6,1285624800,30,2,1,1,1,0,0,0,1,1,0,0,2,No
2605,21603,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173,2,1368309600,12,1,0,0,0,0,0,0,0,0,0,0,0,No
3090,25526,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188,4,1373234400,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1467,12184,34,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,324,5,1342044000,14,3,0,0,1,0,0,1,0,0,0,0,1,No
1930,15989,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4,1374444000,2,2,0,0,0,0,0,0,0,0,0,0,0,No
3774,31269,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,5,1320361200,10,1,0,0,1,0,1,0,0,0,0,0,0,No
1905,15754,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,4,1374962400,8,2,0,0,0,0,0,0,0,0,0,0,0,No
3080,25482,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,379,11,1310767200,10,4,0,0,1,0,1,2,3,0,1,0,6,No
3367,27822,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,278,4,1378936800,8,3,0,0,0,0,0,0,1,0,0,0,1,No
3538,29409,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,3,1362783600,14,2,0,0,0,1,0,1,0,0,0,0,1,No
2872,23681,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190,3,1352070000,16,1,0,0,2,0,0,1,2,0,0,0,3,No
242,2119,61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,1315173600,32,2,0,0,0,0,0,0,1,0,0,0,1,No
1625,13482,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,306,3,1320534000,12,0,0,0,0,0,1,0,0,0,0,0,0,No
2134,17634,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,5,1309471200,32,3,0,2,0,0,0,0,1,0,0,0,1,No
2837,23503,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,7,1316728800,18,3,2,0,2,0,0,0,0,0,0,0,0,No
2450,20106,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,5,1364166000,14,4,0,0,0,1,0,3,0,0,0,0,3,No
3220,26520,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,227,12,1294700400,6,3,2,0,2,0,0,1,0,0,0,0,1,No
2841,23525,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,4,1395702000,2,3,0,0,0,0,0,1,2,0,0,0,3,No
2451,20109,38,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7,1390777200,2,5,0,0,0,0,0,3,0,0,0,0,3,No
539,4873,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202,13,1274652000,4,4,2,0,1,2,0,1,2,0,0,0,3,No
2777,22991,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,302,3,1374357600,10,2,0,0,0,0,0,1,2,0,0,0,3,No
862,7201,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,248,4,1305842400,36,3,0,1,0,0,0,0,0,0,0,0,0,No
2114,17458,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,4,1362783600,14,3,1,0,0,0,0,0,0,0,0,0,0,No
2224,18340,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,299,1,1390172400,4,0,0,0,0,0,0,0,0,0,0,0,0,No
1570,13002,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,222,4,1336946400,12,1,0,0,1,0,0,0,1,0,0,0,1,No
836,7009,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2,1373407200,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3112,25698,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,3,1362870000,14,2,0,0,1,0,0,0,2,0,0,0,2,No
2087,17269,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,3,1362610800,14,2,0,1,0,0,0,0,0,0,0,0,0,No
894,7455,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,233,5,1351897200,16,3,0,0,0,1,0,0,1,0,0,0,1,No
448,4014,46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1,1372802400,10,0,0,0,0,0,0,0,0,0,0,0,0,No
1364,11401,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258,5,1374962400,6,3,0,0,0,0,0,0,0,0,0,0,0,No
1318,10960,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,1374703200,10,1,0,0,0,0,0,0,0,0,0,0,0,No
2363,19381,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,294,3,1373580000,10,2,0,0,0,0,0,0,0,0,0,0,0,No
3541,29431,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,6,1384383600,2,4,0,0,0,0,0,0,0,0,0,0,0,No
1393,11617,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,6,1316296800,14,2,2,0,1,1,0,0,0,0,0,0,0,No
3238,26672,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,265,4,1358895600,10,2,0,0,0,0,1,1,0,0,0,0,1,No
3083,25498,62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,9,1306101600,16,4,1,2,1,1,0,0,0,0,0,1,1,No
